,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),soil_temperature_level_1 (degC),soil_temperature_level_2 (degC),soil_temperature_level_3 (degC),soil_temperature_level_4 (degC),surface_thermal_radiation (W/m^2),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),mean_sea_level_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),snow_density (kg/m^3),volumetric_soil_water_layer_1 (0-1),volumetric_soil_water_layer_2 (0-1),volumetric_soil_water_layer_3 (0-1),volumetric_soil_water_layer_4 (0-1),wind_speed (m/s),wind_direction (deg),10m_wind_gust (m/s),100m_wind_speed (m/s),100m_wind_direction (deg)
2023-01-04 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.74,-9.85,1.35,1.38,3.43,8.85,214.77,159.25,474.54,159.23,0.58,86118.19,102467.77,0.59,0.0,0.0,31.78,142.57,0.29,0.25,0.14,0.19,2.12,146.64,5.98,3.1,155.38
2023-01-04 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.53,-8.52,1.29,1.37,3.43,8.85,209.64,301.42,736.74,301.35,0.55,86115.57,102405.93,0.93,0.0,0.0,31.78,142.94,0.29,0.25,0.14,0.19,2.04,136.06,5.94,2.82,142.39
2023-01-04 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.37,-7.21,1.31,1.36,3.43,8.84,223.35,376.49,681.7,376.42,0.53,86066.65,102290.66,1.0,0.0,0.0,31.78,143.19,0.29,0.25,0.14,0.19,2.16,132.36,6.1,3.12,137.97
2023-01-04 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.37,-6.86,1.26,1.35,3.43,8.84,232.44,379.37,489.19,379.32,0.51,86000.95,102178.41,1.0,0.0,0.0,31.78,143.47,0.29,0.25,0.14,0.19,2.35,121.88,6.3,3.49,129.66
2023-01-04 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.59,-6.42,1.26,1.35,3.43,8.83,237.11,354.26,422.89,354.21,0.51,85966.79,102126.88,1.0,0.0,0.0,31.77,143.76,0.28,0.25,0.14,0.19,2.53,120.47,6.49,3.85,127.0
2023-01-04 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.53,-5.54,3.41,1.5,3.43,8.83,243.49,270.86,289.35,270.84,0.52,85947.89,102024.45,1.0,0.0,0.0,31.77,139.55,0.28,0.25,0.14,0.19,2.38,119.59,6.34,3.86,128.37
2023-01-04 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.75,-5.1,3.24,1.56,3.43,8.82,250.4,154.05,123.81,154.04,0.56,85949.88,102054.73,1.0,0.0,0.0,31.77,139.6,0.28,0.25,0.14,0.19,2.53,110.09,5.94,4.64,117.05
2023-01-05 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.03,-4.88,2.82,1.61,3.42,8.82,253.17,61.85,111.65,61.85,0.65,85956.77,102103.91,1.0,0.0,0.0,31.77,139.64,0.28,0.25,0.14,0.19,2.54,114.29,5.77,5.35,119.42
2023-01-05 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.34,-5.3,2.36,1.63,3.42,8.82,251.98,1.33,0.0,1.33,0.69,85937.09,102120.67,0.97,0.0,0.0,31.77,139.68,0.28,0.25,0.14,0.19,2.6,116.83,6.06,5.62,122.52
2023-01-05 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.93,-5.45,2.23,1.64,3.42,8.81,244.16,0.0,0.0,0.0,0.71,85907.09,102110.59,1.0,0.0,0.0,31.77,139.72,0.28,0.25,0.14,0.19,2.57,116.87,6.35,5.67,121.33
2023-01-05 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.13,-5.9,1.99,1.63,3.43,8.81,223.72,0.0,0.0,0.0,0.75,85878.33,102097.87,1.0,0.0,0.0,31.77,139.76,0.28,0.25,0.14,0.19,2.64,112.28,6.19,5.66,116.6
2023-01-05 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.8,-5.56,2.09,1.62,3.43,8.8,227.25,0.0,0.0,0.0,0.75,85859.7,102096.19,1.0,0.0,0.0,31.77,139.8,0.28,0.25,0.14,0.19,2.8,111.68,6.25,5.78,115.13
2023-01-05 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.1,-5.54,2.05,1.61,3.42,8.8,255.46,0.0,0.0,0.0,0.72,85851.68,102097.09,1.0,0.0,0.0,31.77,139.84,0.28,0.25,0.14,0.19,2.74,110.38,6.64,5.57,116.55
2023-01-05 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.34,-5.34,2.09,1.6,3.43,8.79,268.28,0.0,0.0,0.0,0.69,85784.98,102031.53,1.0,0.0,0.0,31.77,158.14,0.28,0.25,0.14,0.19,2.96,102.51,7.04,5.79,108.94
2023-01-05 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.42,-5.41,1.99,1.58,3.42,8.79,265.23,0.0,0.0,0.0,0.69,85765.84,102013.84,0.99,0.0,0.0,31.77,159.23,0.28,0.25,0.14,0.19,2.78,103.09,6.83,5.61,109.5
2023-01-05 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.65,-5.44,1.87,1.57,3.42,8.79,258.69,0.0,0.0,0.0,0.7,85728.16,101969.49,0.99,0.0,0.0,31.77,159.94,0.28,0.25,0.14,0.19,2.87,104.18,6.96,5.8,111.67
2023-01-05 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.07,-4.68,1.98,1.56,3.42,8.78,259.04,0.0,0.0,0.0,0.7,85649.52,101874.32,1.0,0.0,0.0,31.77,160.63,0.28,0.25,0.14,0.19,3.22,101.97,7.61,6.32,107.74
2023-01-05 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.51,-4.02,2.19,1.6,3.42,8.78,261.86,0.0,0.0,0.0,0.72,85644.75,101718.3,1.0,0.0,0.0,31.77,142.53,0.28,0.25,0.14,0.19,2.83,100.64,7.45,5.9,105.73
2023-01-05 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.23,-3.1,2.39,1.59,3.42,8.77,255.96,0.0,0.0,0.0,0.73,85629.38,101709.97,1.0,0.0,0.0,31.77,142.93,0.28,0.25,0.14,0.19,3.1,103.7,7.35,6.31,109.4
2023-01-05 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.57,-3.12,2.16,1.59,3.42,8.77,253.25,0.0,0.0,0.0,0.76,85566.47,101640.6,0.98,0.0,0.0,31.77,143.32,0.28,0.25,0.14,0.19,3.22,105.55,6.9,6.55,112.05
2023-01-05 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.49,-2.99,2.04,1.58,3.42,8.76,257.51,0.0,0.0,0.0,0.77,85491.66,101552.03,0.91,0.0,0.0,31.77,143.71,0.28,0.25,0.14,0.19,3.25,104.52,7.01,6.58,110.97
2023-01-05 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.37,-3.03,1.98,1.57,3.42,8.76,250.64,0.0,0.0,0.0,0.78,85480.9,101539.92,0.96,0.0,0.0,31.77,144.11,0.28,0.25,0.14,0.19,2.57,111.89,6.99,5.95,116.46
2023-01-05 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.97,-2.5,2.05,1.56,3.42,8.76,260.56,0.0,0.0,0.0,0.78,85505.03,101563.75,1.0,0.0,0.0,31.77,144.51,0.28,0.25,0.14,0.19,2.35,112.15,6.88,5.34,121.54
2023-01-05 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.67,-1.99,2.02,1.55,3.42,8.75,261.58,23.24,0.0,23.24,0.77,85505.34,101573.16,0.74,0.0,0.0,31.77,144.93,0.28,0.25,0.14,0.19,2.72,111.2,7.09,5.44,118.61
2023-01-05 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.7,-2.09,1.91,1.54,3.42,8.75,273.16,97.06,91.53,97.06,0.71,85472.77,101532.99,0.66,0.01,0.01,31.77,172.29,0.28,0.25,0.14,0.19,2.91,114.37,7.62,5.45,123.21
2023-01-05 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.77,-2.29,1.65,1.54,3.42,8.74,284.91,125.68,49.07,125.67,0.69,85480.16,101477.91,0.9,0.07,0.07,31.79,177.45,0.28,0.25,0.14,0.19,3.06,115.62,7.79,4.84,125.28
2023-01-05 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.62,-2.01,1.58,1.53,3.42,8.74,263.94,321.34,423.94,321.3,0.72,85434.21,101352.56,0.97,0.0,0.0,31.79,178.6,0.28,0.25,0.14,0.19,3.41,126.4,8.43,5.26,134.46
2023-01-05 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.83,-1.17,1.52,1.54,3.42,8.74,276.27,299.93,249.35,299.91,0.75,85401.3,101262.96,1.0,0.01,0.01,31.93,180.09,0.28,0.25,0.14,0.19,3.32,131.21,7.99,5.17,139.23
2023-01-05 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.93,0.15,1.54,1.54,3.42,8.73,296.75,186.76,87.91,186.75,0.82,85348.94,101198.06,1.0,0.11,0.03,32.01,180.49,0.28,0.25,0.14,0.19,2.47,114.23,6.47,4.4,125.14
2023-01-05 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.17,1.12,3.28,1.78,3.42,8.73,303.09,107.38,9.17,107.38,0.81,85328.69,101132.01,1.0,0.28,0.06,31.78,140.92,0.28,0.25,0.14,0.19,2.14,98.43,5.63,4.51,106.93
2023-01-05 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.18,1.81,3.01,1.84,3.42,8.72,306.68,49.25,1.62,49.25,0.91,85320.22,101159.23,1.0,0.45,0.1,31.93,140.97,0.28,0.25,0.14,0.19,1.85,119.27,5.38,4.0,121.86
2023-01-06 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.92,1.94,2.88,1.89,3.42,8.72,308.46,16.3,2.11,16.3,0.93,85313.0,101164.7,0.99,0.54,0.12,31.96,140.96,0.29,0.25,0.14,0.19,1.71,138.08,4.84,3.87,139.4
2023-01-06 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.49,1.74,2.71,1.92,3.42,8.71,308.16,0.47,0.0,0.47,0.95,85332.92,101207.39,0.99,0.57,0.13,32.14,144.27,0.3,0.25,0.14,0.19,1.66,134.31,4.29,3.71,143.05
2023-01-06 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.38,1.98,2.69,1.95,3.43,8.71,307.87,0.0,0.0,0.0,0.97,85342.54,101223.25,1.0,0.53,0.16,32.3,155.18,0.3,0.25,0.14,0.19,1.7,139.4,4.07,3.66,149.33
2023-01-06 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.88,1.55,2.46,1.96,3.43,8.71,303.71,0.0,0.0,0.0,0.98,85370.8,101273.51,1.0,0.48,0.19,32.4,156.92,0.3,0.25,0.14,0.19,1.8,154.27,3.92,3.71,163.47
2023-01-06 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.02,1.58,2.45,1.98,3.43,8.7,300.57,0.0,0.0,0.0,0.97,85404.13,101324.46,1.0,0.39,0.16,32.56,157.23,0.31,0.25,0.14,0.19,1.75,162.8,3.81,3.7,175.94
2023-01-06 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.14,1.68,2.43,1.98,3.43,8.7,299.44,0.0,0.0,0.0,0.97,85402.5,101319.56,1.0,0.29,0.13,32.72,157.67,0.31,0.25,0.14,0.19,1.38,164.76,3.31,3.0,187.23
2023-01-06 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.72,1.23,2.35,1.98,3.43,8.69,291.18,0.0,0.0,0.0,0.97,85441.35,101366.93,1.0,0.2,0.08,32.75,158.19,0.31,0.25,0.14,0.19,1.24,173.72,3.15,2.34,209.45
2023-01-06 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.45,0.92,2.27,1.97,3.44,8.69,305.17,0.0,0.0,0.0,0.96,85478.12,101438.8,1.0,0.39,0.1,32.82,158.74,0.31,0.25,0.14,0.19,1.28,202.35,3.87,2.66,239.66
2023-01-06 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.11,0.5,2.12,1.96,3.44,8.68,299.92,0.0,0.0,0.0,0.96,85522.84,101526.2,1.0,0.39,0.12,32.84,159.29,0.31,0.25,0.14,0.19,1.75,228.21,4.89,3.63,251.02
2023-01-06 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.41,-0.4,1.94,1.94,3.44,8.68,284.28,0.0,0.0,0.0,0.94,85568.25,101603.35,1.0,0.31,0.11,32.94,163.35,0.31,0.25,0.14,0.19,2.04,240.34,4.57,4.46,255.86
2023-01-06 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.68,0.67,2.23,2.02,3.44,8.68,287.89,0.0,0.0,0.0,0.93,85613.84,101599.42,1.0,0.13,0.05,33.07,143.93,0.32,0.25,0.14,0.19,2.06,238.77,5.04,4.98,258.38
2023-01-06 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.45,1.19,2.37,2.01,3.44,8.67,288.01,0.0,0.0,0.0,0.91,85688.38,101700.72,0.99,0.06,0.02,33.07,144.04,0.32,0.25,0.14,0.19,3.18,252.66,5.83,6.57,262.33
2023-01-06 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.95,0.62,2.19,2.01,3.45,8.67,285.34,0.0,0.0,0.0,0.91,85711.06,101755.09,1.0,0.04,0.02,33.05,144.09,0.32,0.25,0.14,0.19,3.67,256.1,6.51,7.3,264.18
2023-01-06 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.87,0.51,2.12,2.01,3.45,8.66,290.94,0.0,0.0,0.0,0.91,85777.41,101853.09,1.0,0.04,0.02,33.05,144.13,0.32,0.25,0.14,0.19,3.71,256.73,6.88,7.27,264.36
2023-01-06 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.98,0.65,2.15,2.0,3.45,8.66,297.31,0.0,0.0,0.0,0.91,85820.76,101922.64,1.0,0.04,0.03,33.05,144.17,0.32,0.25,0.14,0.19,3.91,257.03,7.08,7.24,263.3
2023-01-06 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.99,0.64,2.24,2.0,3.45,8.66,288.3,0.0,0.0,0.0,0.91,85899.97,102033.24,1.0,0.04,0.03,33.05,144.21,0.32,0.25,0.14,0.19,3.89,251.88,6.86,7.13,258.14
2023-01-06 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.21,0.69,2.22,2.0,3.45,8.65,300.49,18.03,21.31,18.03,0.9,85944.71,102093.2,1.0,0.04,0.04,33.0,144.24,0.31,0.25,0.14,0.19,3.95,246.55,7.2,7.1,252.31
2023-01-06 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.33,0.93,2.18,2.01,3.45,8.65,296.43,71.42,68.37,71.41,0.9,86015.1,102156.59,0.98,0.03,0.03,33.01,144.31,0.31,0.25,0.14,0.19,4.29,248.08,7.0,7.02,250.75
2023-01-06 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.68,0.89,2.23,2.03,3.46,8.64,299.59,141.26,79.75,141.25,0.88,86081.6,102193.3,0.99,0.02,0.02,33.01,144.48,0.31,0.25,0.14,0.19,4.74,253.66,8.57,7.54,254.88
2023-01-06 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.21,1.04,2.55,2.06,3.46,8.64,300.62,219.94,213.44,219.91,0.86,86126.96,102201.45,0.99,0.03,0.0,33.0,144.74,0.31,0.25,0.14,0.19,5.51,263.02,11.46,8.43,263.35
2023-01-06 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.45,1.35,3.08,2.11,3.46,8.63,304.4,241.73,162.52,241.71,0.8,86132.07,102179.88,0.93,0.07,0.02,32.99,144.98,0.31,0.25,0.14,0.19,5.3,269.29,11.49,8.25,269.84
2023-01-06 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.02,1.05,3.39,2.18,3.46,8.63,306.97,221.85,184.34,221.83,0.75,86175.31,102213.41,0.94,0.06,0.02,33.06,145.2,0.31,0.25,0.14,0.19,5.11,274.65,11.42,8.04,275.8
2023-01-06 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.69,0.22,3.89,2.35,3.47,8.63,310.57,149.15,67.64,149.14,0.68,86237.57,102234.16,0.56,0.07,0.01,32.92,145.62,0.31,0.25,0.14,0.19,4.8,282.02,10.08,7.7,282.93
2023-01-06 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,5.23,0.43,3.85,2.45,3.47,8.62,306.41,86.71,87.51,86.71,0.71,86355.28,102400.25,0.33,0.06,0.02,32.86,145.67,0.31,0.25,0.14,0.19,4.23,275.15,8.91,7.24,277.6
2023-01-07 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.93,0.41,3.85,2.54,3.48,8.62,292.69,45.49,174.08,45.48,0.73,86406.3,102488.29,0.33,0.04,0.02,32.8,145.73,0.31,0.25,0.14,0.19,3.25,268.36,6.64,6.21,275.12
2023-01-07 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.05,-0.22,3.53,2.59,3.48,8.61,274.67,1.54,0.0,1.54,0.79,86475.95,102591.34,0.1,0.0,0.0,32.8,145.79,0.31,0.25,0.14,0.19,2.06,242.49,3.8,4.51,269.92
2023-01-07 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.86,-0.88,3.11,2.6,3.49,8.61,244.4,0.0,0.0,0.0,0.82,86492.01,102623.1,0.06,0.0,0.0,32.8,145.85,0.31,0.25,0.14,0.19,1.83,205.58,2.85,3.48,252.18
2023-01-07 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.02,-1.99,2.39,2.56,3.49,8.61,234.85,0.0,0.0,0.0,0.87,86554.92,102696.06,0.05,0.0,0.0,32.8,145.92,0.31,0.25,0.14,0.19,1.72,190.08,3.5,3.53,233.25
2023-01-07 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.68,-2.61,2.22,2.51,3.5,8.6,221.65,0.0,0.0,0.0,0.87,86535.73,102668.62,0.04,0.0,0.0,32.8,145.98,0.31,0.25,0.14,0.19,1.69,176.69,3.94,3.28,217.87
2023-01-07 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.85,-2.69,2.22,2.46,3.5,8.6,222.24,0.0,0.0,0.0,0.87,86541.59,102671.67,0.01,0.0,0.0,32.8,146.05,0.31,0.25,0.14,0.19,1.68,160.71,3.89,2.46,188.37
2023-01-07 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.22,-2.93,2.17,2.4,3.5,8.59,219.07,0.0,0.0,0.0,0.88,86516.07,102646.59,0.01,0.0,0.0,32.82,146.11,0.31,0.25,0.14,0.19,1.96,156.82,4.39,2.68,158.02
2023-01-07 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.26,-2.99,2.24,2.34,3.51,8.59,216.28,0.0,0.0,0.0,0.88,86532.26,102678.51,0.01,0.0,0.0,32.82,146.17,0.31,0.25,0.14,0.19,2.15,162.34,4.25,3.22,162.0
2023-01-07 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.57,-4.18,1.9,2.29,3.51,8.59,217.38,0.0,0.0,0.0,0.89,86520.87,102686.25,0.01,0.0,0.0,32.82,146.23,0.31,0.25,0.14,0.19,2.2,160.15,4.39,3.58,162.45
2023-01-07 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.8,-4.4,1.89,2.23,3.51,8.58,214.42,0.0,0.0,0.0,0.89,86481.77,102657.78,0.01,0.0,0.0,32.82,148.89,0.31,0.25,0.14,0.19,2.26,151.73,4.46,3.82,150.33
2023-01-07 10:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.11,-5.49,1.79,2.23,3.52,8.58,214.84,0.0,0.0,0.0,0.84,86490.3,102640.44,0.65,0.0,0.0,32.82,142.93,0.31,0.25,0.14,0.19,1.91,142.26,4.61,3.43,136.6
2023-01-07 11:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.22,-5.34,1.81,2.18,3.52,8.57,228.32,0.0,0.0,0.0,0.85,86512.69,102685.17,0.8,0.0,0.0,32.82,142.99,0.31,0.25,0.14,0.19,2.12,145.67,4.97,3.63,133.88
2023-01-07 12:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.22,-5.46,1.79,2.14,3.52,8.57,216.47,0.0,0.0,0.0,0.84,86495.83,102699.73,0.77,0.0,0.0,32.82,143.92,0.31,0.25,0.14,0.19,2.39,147.23,4.89,4.23,140.44
2023-01-07 13:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.18,-5.41,1.67,2.09,3.52,8.57,235.95,0.0,0.0,0.0,0.85,86488.51,102735.09,0.97,0.0,0.0,32.82,153.49,0.31,0.26,0.14,0.19,2.67,141.09,5.4,4.76,136.35
2023-01-07 14:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-3.28,-5.32,1.68,2.04,3.52,8.56,223.42,0.0,0.0,0.0,0.86,86448.17,102710.85,0.99,0.0,0.0,32.82,154.25,0.31,0.26,0.14,0.19,2.87,137.82,5.82,5.4,133.61
2023-01-07 15:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.06,-4.46,1.9,2.0,3.52,8.56,230.76,0.0,0.0,0.0,0.84,86452.81,102714.59,1.0,0.0,0.0,32.82,161.31,0.3,0.26,0.14,0.19,2.94,135.34,6.2,5.66,133.8
2023-01-07 16:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-1.6,-4.19,1.62,1.96,3.53,8.55,245.61,27.77,106.64,27.77,0.82,86476.28,102739.37,0.99,0.0,0.0,32.82,162.68,0.3,0.26,0.14,0.19,3.05,130.8,6.23,5.57,132.21
2023-01-07 17:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.9,-3.96,1.33,1.93,3.53,8.55,252.93,110.74,86.81,110.74,0.8,86466.47,102741.32,0.96,0.0,0.0,32.82,165.49,0.3,0.26,0.14,0.19,2.9,122.4,6.51,5.22,126.72
2023-01-07 18:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.67,-2.85,1.23,1.9,3.53,8.54,252.37,214.55,176.8,214.54,0.77,86437.07,102692.97,0.7,0.0,0.0,32.82,167.47,0.3,0.26,0.14,0.19,2.87,117.97,7.3,4.56,123.81
2023-01-07 19:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,2.48,-1.59,1.35,1.88,3.53,8.54,234.97,377.29,707.74,377.21,0.75,86428.95,102632.89,0.73,0.0,0.0,32.82,168.37,0.3,0.26,0.14,0.19,2.86,121.53,7.41,4.31,127.76
2023-01-07 20:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,3.31,-1.46,1.37,1.87,3.53,8.54,238.59,403.66,645.23,403.59,0.71,86307.05,102436.38,0.88,0.0,0.0,32.82,169.31,0.3,0.26,0.14,0.19,2.92,127.14,7.3,4.3,132.34
2023-01-07 21:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.27,-1.04,1.65,1.86,3.53,8.53,245.13,399.49,665.83,399.41,0.68,86266.57,102354.69,0.96,0.0,0.0,32.8,170.27,0.3,0.26,0.14,0.19,2.91,137.21,7.11,4.26,140.53
2023-01-07 22:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.91,-1.16,3.34,2.03,3.53,8.53,245.95,322.35,591.06,322.3,0.65,86189.62,102208.2,1.0,0.0,0.0,32.8,143.57,0.3,0.26,0.14,0.19,3.29,148.48,6.45,5.24,152.46
2023-01-07 23:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,4.08,-1.42,3.52,2.15,3.53,8.53,250.03,201.2,408.98,201.17,0.67,86192.84,102238.46,1.0,0.0,0.0,32.8,143.66,0.3,0.26,0.14,0.19,2.5,147.17,5.3,4.63,152.11
2023-01-08 00:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.84,-1.42,3.16,2.25,3.53,8.52,255.01,74.77,231.74,74.77,0.79,86167.95,102249.09,0.99,0.0,0.0,32.8,143.72,0.3,0.26,0.14,0.19,2.0,132.31,4.49,4.4,141.32
2023-01-08 01:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,1.11,-1.46,2.86,2.3,3.53,8.52,264.18,2.13,0.0,2.13,0.83,86127.48,102258.4,0.91,0.0,0.0,32.8,143.77,0.3,0.26,0.14,0.19,2.25,127.4,4.97,4.87,130.55
2023-01-08 02:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,0.46,-1.61,2.59,2.31,3.54,8.51,246.09,0.0,0.0,0.0,0.86,86111.08,102285.7,0.97,0.0,0.0,32.8,143.82,0.3,0.26,0.14,0.19,2.1,132.29,4.95,4.75,131.23
2023-01-08 03:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.52,-1.96,2.17,2.29,3.54,8.51,254.99,0.0,0.0,0.0,0.9,86120.38,102334.23,0.92,0.0,0.0,32.8,143.88,0.3,0.26,0.14,0.19,2.4,140.3,5.24,5.15,141.6
2023-01-08 04:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.81,-2.5,2.1,2.26,3.54,8.51,244.67,0.0,0.0,0.0,0.88,86091.42,102326.48,0.61,0.0,0.0,32.8,148.55,0.3,0.26,0.14,0.19,2.3,141.5,5.79,5.19,145.79
2023-01-08 05:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.54,-2.47,2.06,2.22,3.54,8.5,258.25,0.0,0.0,0.0,0.87,86081.94,102353.06,0.71,0.0,0.0,32.8,157.98,0.3,0.26,0.14,0.19,2.37,138.33,6.26,5.02,145.45
2023-01-08 06:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.71,-3.02,1.94,2.18,3.55,8.5,259.8,0.0,0.0,0.0,0.84,86024.8,102317.93,0.56,0.0,0.0,32.8,162.36,0.3,0.26,0.14,0.19,2.65,132.62,5.88,5.5,138.94
2023-01-08 07:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.32,-2.52,2.05,2.15,3.55,8.49,238.67,0.0,0.0,0.0,0.85,86010.92,102309.68,0.33,0.0,0.0,32.8,164.49,0.3,0.26,0.14,0.19,2.75,136.66,6.01,5.78,142.33
2023-01-08 08:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-0.33,-2.8,2.03,2.11,3.55,8.49,230.62,0.0,0.0,0.0,0.83,85921.96,102199.88,0.77,0.0,0.0,32.8,166.17,0.3,0.26,0.14,0.19,2.79,130.32,6.27,5.86,137.81
2023-01-08 09:00:00,"(42.4679, -114.1523)",era5,1406.81,-7.0,-2.34,-5.25,1.43,2.07,3.55,8.49,241.28,0.0,0.0,0.0,0.8,85856.28,102136.95,1.0,0.0,0.0,32.8,167.08,0.3,0.26,0.14,0.19,2.8,131.4,6.42,5.71,135.95
